"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper_1","Anxiety_feelings_Pretest_1","Anxiety_feelings_Pretest_2","Anxiety_feelings_Pretest_3","Anxiety_feelings_Pretest_4","Anxiety_feelings_Pretest_5","Anxiety_feelings_Pretest_6","Anxiety_feelings_Pretest_7","Anxiety_feelings_Pretest_8","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Emotion_1","Emotion_2","Emotion_3","Emotion_4","Emotion_5","Emotion_6","Emotion_7","Emotion_8","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES_1","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance_1","Household_Nb_1","Pay_Next_1","Pay_Month_1","Age_1","Gender_1","Town_Country_1","Town_Country_2","Writing_Script_1","Writing_Script_other","Etudes_1","CSP_1","CSP_other","Game_Feelings_1","TIME_start","TIME_end","TIME_total"
"435","s.7efe5c15-2eb0-4ece-9760-0cb1eadae4ad.txt",2,2,1,"XXXX",2,4,4,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-07-14-24",NA,NA
"436","s.4cff1087-9a9e-40ea-84ca-57b359cf2bd5.txt",1,2,2,"XXXX",1,1,2,6,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,3,9,19,8,1,9,1,3,4,2,17,9,1,9,1,3,4,2,1,3,4,2,1,1,3,2,1,7,1,1,1,2,2,1,1,1,5,5,7,7,7,7,7,6,6,27,6,"1800","2600",40,2,"st symphorien de marmagne","France",1,NA,1,5,NA,NA,"2023-09-05-12-38","2023-09-05-12-49",11
"437","s.459af0b7-3114-4e9a-b1fb-d9c04aeec2d7.txt",2,2,1,"XXXX",1,1,7,1,1,7,1,1,2,NA,10,9,1,9,10,9,1,9,2,NA,NA,NA,8,9,1,9,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,1,2,2,2,2,1,2,5,1,1,4,1,1,1,1,31,2,"970","970",58,1,"LA ROQUEBRUSSANNE","FRANCE",1,NA,5,11,"JE SUIS MAINTENANT EN INVALIDIT2 DES SUITES DE MALADIE","je n'ai rien ressenti de particulier, je me suis juste appliquée, comme tout ce que je fais","2023-09-05-11-57","2023-09-05-12-06",9
"438","s.609c5823-ed5b-4ceb-8575-a221f1e272b2.txt",2,1,1,"XXXX",1,1,6,2,5,4,5,5,2,NA,31,3,3,7,8,2,3,6,2,NA,NA,NA,17,2,4,7,1,3,4,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,1,7,1,1,2,NA,NA,1,2,1,4,7,7,4,7,7,7,7,7,23,1,"800","800",36,2,"Chaumussay","France",1,NA,5,1,NA,"Rien","2023-09-05-18-56","2023-09-05-19-22",26
"439","s.b44e277b-ae60-4f2e-91b6-c32847490fbd.txt",2,1,2,"XXXX",2,2,5,2,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,7,3,19,2,8,2,2,NA,NA,NA,18,2,8,2,2,NA,NA,NA,2,3,2,4,2,2,3,2,4,2,5,4,2,NA,NA,1,1,1,5,6,5,5,5,3,4,5,5,6,3,"1600","1600",35,1,"Paris","France",1,NA,5,9,NA,"Du stress de ne pas ariver à compter les rebonds","2023-09-25-15-05","2023-09-25-15-11",6
"440","s.fe6d2bf7-6fe1-41a1-bfd9-4b82fc8bd843.txt",2,2,1,"XXXX",3,2,4,1,2,6,3,2,2,NA,9,4,2,8,12,5,3,8,2,NA,NA,NA,8,3,5,8,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,2,2,1,2,2,1,2,2,6,5,6,1,4,2,6,4,6,25,1,"1900","1900",59,1,"Ploufragan","France",1,NA,5,5,NA,"J'étais amusée et curieuse de savoir si je pouvais rester concentrée malgré les sons dérangeants. Je pense que cela aurait été plus difficile si je n'avais pas été prévenue avant le test.","2023-09-05-14-38","2023-09-05-14-55",17
"441","s.09e6bc80-5776-486d-8c98-e4b00db6f624.txt",1,2,2,"XXXX",1,2,6,2,1,5,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,6,5,20,4,7,6,2,NA,NA,NA,17,4,7,5,1,3,4,4,1,3,4,2,2,6,2,1,5,3,7,7,1,1,2,1,1,1,6,3,6,1,1,1,3,3,7,1,1,"1800","1800",22,1,"Bordeaux","France",1,NA,8,3,NA,"Sentiemenf d'être comprimé dans la poitrine lors des cris, un souhait que la vidéo se termine rapidement","2023-10-25-00-35","2023-10-25-00-45",10
"442","s.ac9feaa6-dcf4-4856-a60e-d14c6adfe661.txt",1,1,1,"XXXX",5,5,5,5,5,6,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-14-20-17",NA,NA
"443","s.db68bd45-9748-482a-815e-7eee9cb707d9.txt",1,1,2,"XXXX",2,1,4,2,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,6,7,20,5,4,6,1,3,4,2,17,6,3,6,1,3,4,2,1,3,4,2,1,1,4,1,1,6,1,2,2,NA,NA,1,1,1,5,7,2,2,4,2,6,2,4,26,2,"600","600",61,2,"choisy le roi","france",1,NA,3,4,NA,"l'impression que les questions seraient plus difficile et j'ai donc finalement eu peur de passer à coté de quelque chose","2023-09-05-16-40","2023-09-05-16-54",14
"444","s.ed16802a-7ab6-431a-a59d-b697795eedf0.txt",1,1,1,"XXXX",5,3,1,3,4,2,2,4,3,NA,9,2,3,8,7,3,3,7,2,NA,NA,NA,8,3,2,8,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,4,2,3,2,NA,NA,2,2,2,3,4,6,2,6,3,6,6,6,24,1,"2100","2100",35,2,"TOULON","FRANCE",1,NA,5,4,NA,NA,"2023-09-06-19-14","2023-09-06-19-27",13
"445","s.f749e2d9-ee7a-4fb5-8b49-b66a44d00c77.txt",1,2,1,"XXXX",3,2,5,4,3,6,2,3,3,NA,10,6,6,4,11,5,6,4,1,3,2,2,8,4,6,4,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,4,4,4,4,1,1,2,1,2,1,7,4,6,3,5,4,6,2,3,20,4,"2300","3800",40,2,"DAMPMART","FRANCE",1,NA,6,3,NA,"Son désagréable et perturbant pour se concentrer sur la tache","2023-09-06-17-15","2023-09-06-17-25",10
"446","s.ff8ebccf-f07a-4dc6-b627-1c3c7d36c027.txt",2,1,2,"XXXX",1,2,5,3,1,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,6,7,16,4,7,3,2,NA,NA,NA,17,4,5,4,1,3,2,2,1,3,2,2,1,3,1,1,3,1,4,2,2,NA,NA,1,1,2,6,1,2,1,1,1,3,1,2,15,2,"1500","2500",22,3,"Caen","France",1,NA,6,4,NA,"Manque de contrôle","2023-09-18-10-54","2023-09-18-11-02",8
"447","s.c11c0b15-f1ab-4080-89fa-6859bf9710cd.txt",1,2,2,"XXXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-02-07-43",NA,NA
"448","s.8aa4d0ef-e0cf-491e-91d3-8094e9610708.txt",1,2,2,"XXXX",1,1,6,1,2,4,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,2,8,19,5,3,5,2,NA,NA,NA,16,5,3,6,2,NA,NA,NA,1,3,4,2,1,1,6,1,4,5,1,2,1,2,2,1,1,1,7,1,1,1,1,1,1,1,4,1,5,"2000","5000",47,1,"pornic","france",1,NA,3,5,NA,"tâche intéressante à effectuer,cela change","2023-09-05-18-28","2023-09-05-18-42",14
"449","s.96af41fb-f7dc-4a5e-b1ab-55d3633a1d6d.txt",1,1,1,"XXXX",1,1,5,1,1,7,3,1,3,NA,0,5,2,7,0,3,3,6,2,NA,NA,NA,9,4,4,6,2,NA,NA,NA,2,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,7,4,4,1,2,2,1,1,1,6,5,7,1,5,1,5,1,1,7,1,"1600","1600",36,1,"toulouse","france",2,"anglais",6,5,NA,"De l'incompréhension","2023-09-17-19-07","2023-09-17-19-16",9
"450","s.e827cc06-2869-4f33-95ae-5c55ae7cefc8.txt",2,1,1,"XXXX",2,2,2,3,3,2,4,2,3,NA,10,6,4,4,12,4,6,4,1,3,4,2,8,6,6,6,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,3,3,4,2,NA,NA,1,1,1,3,6,5,6,6,6,5,4,3,0,1,"0","800",19,2,"Saint Sulpice la Pointe","France",1,NA,3,8,NA,"c'était mausant mais un peu trop simple!","2023-09-05-12-32","2023-09-05-12-40",8
"451","s.b610c863-fa62-4640-929f-6faf331bd9fc.txt",2,1,2,"XXXX",1,1,6,1,3,6,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,3,7,14,8,6,6,1,3,2,6,16,6,3,6,1,3,2,2,1,3,2,2,1,1,4,1,1,6,3,1,2,NA,NA,1,1,1,6,1,4,1,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-18-14-51",NA,NA
"452","s.01f59643-3954-42a1-847b-8202dbae2216.txt",2,1,1,"XXXX",1,1,6,1,1,7,1,1,3,NA,11,9,1,9,12,9,1,9,2,NA,NA,NA,8,9,1,9,2,NA,NA,NA,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,1,1,7,1,1,2,NA,NA,1,2,2,7,3,5,3,4,5,4,5,5,17,1,"2800","2800",43,1,"La Couarde-sur-mer","France",1,NA,8,3,NA,"Sentiment similaire à celui avant de commencer ce sondage. Calme et attentive.","2023-09-10-13-35","2023-09-10-13-42",7
"453","s.1bdc49af-5572-49c7-be46-e40ca8a3f838.txt",1,1,1,"XXXX",2,2,5,3,2,6,3,3,3,NA,10,4,6,6,12,4,6,6,2,NA,NA,NA,7,6,6,7,1,3,4,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,3,3,5,2,2,2,NA,NA,1,2,2,6,2,2,2,2,2,3,2,3,23,1,"2300","2300",46,2,"Toulouse","France",1,NA,8,3,NA,"J'ai ressenti de la concentration pendant la tâche.","2023-09-07-18-59","2023-09-07-19-07",8
"454","s.43a46e5f-5c8c-4bca-a83c-8d3446154414.txt",1,1,2,"XXXX",4,5,3,3,5,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,6,7,19,4,6,7,1,3,4,2,14,6,4,7,1,3,4,2,2,6,7,7,2,3,3,2,3,3,3,3,2,NA,NA,1,1,1,7,4,4,2,4,2,3,4,4,15,4,"1300","2800",32,1,"Lille","France",1,NA,3,5,NA,"Au premier abord un peu tendue pour bien suivre l'ensemble des rebonds puis au fur et à mesure beaucoup moins","2023-09-17-17-01","2023-09-17-17-13",12
"455","s.8be0e347-f841-4279-8a6e-d442b98367e5.txt",1,2,2,"XXXX",2,2,5,2,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,7,5,15,5,6,7,2,NA,NA,NA,22,5,7,7,2,NA,NA,NA,1,3,4,2,2,2,4,2,2,2,4,2,1,1,2,1,1,1,7,2,6,2,2,2,5,2,2,12,3,"1200","5000",48,1,"cubzac les ponts","france",1,NA,7,5,NA,"etonnement","2023-09-18-17-40","2023-09-18-17-50",10
"456","s.77bf622e-508c-4cfc-993b-46327ceb91ee.txt",1,1,2,"XXXX",1,1,5,1,1,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,1,5,5,9,1,5,2,NA,NA,NA,6,9,1,5,1,3,4,2,1,1,2,1,1,1,4,1,1,7,1,1,2,NA,NA,1,1,1,1,7,7,7,7,7,7,3,7,21,1,"550","550",42,2,"LES PEINTURES","France",2,"Anglais",2,11,"indépendant","Confiant comme quelqu'un qui demander des renseignements","2023-09-14-17-03","2023-09-14-17-15",12
"457","s.25d24127-1378-4f99-ab13-a52792071c27.txt",2,1,2,"XXXX",1,1,6,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,4,7,18,7,3,7,1,3,2,2,16,8,4,8,1,3,2,2,2,6,7,7,1,1,4,1,1,7,1,1,2,NA,NA,1,1,1,6,7,5,3,3,3,7,6,5,12,1,"1500","1500",28,2,"vity châtillon","france",1,NA,4,5,NA,"J'étais focus dans la tâche démandé.","2023-09-18-09-34","2023-09-18-09-43",9
"458","s.1fcbfe79-59aa-4bd1-908a-a3ce8ec5c004.txt",1,2,1,"XXXX",1,1,4,1,1,4,3,3,3,NA,10,3,3,8,12,3,2,8,2,NA,NA,NA,8,3,3,8,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,5,1,3,1,1,2,1,1,1,8,1,1,1,1,1,1,1,1,10,2,"3000","7000",56,2,"montpellierfrance",NA,1,NA,8,9,NA,"les hurlements stridents etaient assez désagreables à écouter","2023-09-19-14-34","2023-09-19-14-49",15
"459","s.9a0fe19a-ebab-4996-8a8d-4f147248da28.txt",1,1,2,"XXXX",1,1,4,1,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,6,6,19,7,4,6,2,NA,NA,NA,19,5,6,4,2,NA,NA,NA,2,6,7,7,1,1,4,1,1,7,1,1,2,NA,NA,1,1,1,10,1,1,1,1,1,1,1,1,20,1,"1000000","980",36,1,"Tours","Frabce",1,NA,6,9,NA,"Globalement, me suis sentie calme, j'ai été un peu perturbée au moment où on m'a posé la question de savoir si j'avais aperçu un élément innatendu","2023-09-05-13-11","2023-09-05-13-22",11
"460","s.c79885d5-b0ec-4054-b26b-970c22ab4c59.txt",2,1,2,"XXXX",1,2,3,2,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,8,7,18,5,3,8,1,3,2,2,16,5,4,7,1,3,2,2,1,3,2,2,1,1,1,1,3,3,3,3,2,NA,NA,1,1,2,5,2,4,4,6,2,5,2,2,25,2,"2000","3500",43,1,"ST LAURENT DU VAR","FRANCE",1,NA,3,5,NA,"J'ai ressenti de l'amusement et ça m'a permis de calmer mes pensées.","2023-09-05-16-19","2023-09-05-16-34",15
"461","s.e36cbf03-edbd-4374-afe3-a20eecede8c5.txt",2,2,2,"XXXX",1,3,2,2,5,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,6,5,10,1,8,2,2,NA,NA,NA,14,1,9,2,2,NA,NA,NA,2,6,7,7,1,6,1,1,6,1,6,6,1,1,1,1,1,1,6,2,2,1,1,1,6,3,3,14,1,"1 200","2400",24,1,"Aix-les-bains","France",1,NA,6,8,NA,"Cette tâche était très désagréable, les cris humains sont particulièrement angoissant.","2023-09-14-17-26","2023-09-14-17-40",14
"462","s.cedd50fa-2d8f-4e8e-ab08-d6535d368dae.txt",2,1,2,"XXXX",1,5,5,3,4,6,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-07-13-59",NA,NA
"463","s.a4c891cb-8cac-464c-9b8c-16907e9b1c33.txt",2,2,1,"XXXX",4,1,4,1,1,6,1,4,3,NA,9,2,6,3,12,3,6,6,2,NA,NA,NA,9,4,6,6,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,4,5,3,5,5,1,1,2,1,1,1,7,5,5,3,5,2,6,3,5,25,3,"900","2600",54,1,"Toulouse","France",2,"Anglais",10,3,NA,"principalement de la curiosité.","2023-09-05-11-41","2023-09-05-11-57",16
"464","s.1b77b7b1-94ca-4a31-a00a-7f2649394311.txt",1,2,2,"XXXX",1,2,3,5,3,5,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,6,4,12,1,7,3,1,3,4,4,9,1,9,2,1,1,3,1,2,6,7,7,3,6,1,6,7,2,5,5,1,2,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-24-19-52",NA,NA
"465","s.df0d5f44-6aa5-44e4-ae25-944004ee40ed.txt",1,1,1,"XXXX",1,6,4,5,7,1,7,6,3,NA,10,7,7,6,11,7,7,4,1,3,2,2,8,7,6,6,2,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,1,6,3,4,5,2,NA,NA,1,1,2,4,7,7,3,7,1,7,7,7,0,2,"1100","1500",36,2,"Reims","France",1,NA,0,5,NA,"Bonjour,~~Rien de particulier, je me suis contenté de réaliser la tâche demandée en étant le plus concentré possible pour répondre au mieux aux attentes des tests.~~Quant à ""l'objet inattendu"" si l'objet en question réapparaissait dans le tet d'après, pour moi il n'était plus un objet inattendu puisque je me dis qu'il y a une possibilité qu'il réapparaisse.~~","2023-09-15-14-43","2023-09-15-14-55",12
"466","s.50292e58-699f-4676-a2b1-7a70b854a8db.txt",1,1,1,"XXXX",1,1,6,1,1,7,1,1,3,NA,10,7,4,9,11,6,4,9,1,3,2,4,8,7,4,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,7,1,1,2,NA,NA,1,1,1,6,4,4,3,5,3,4,5,5,19,1,"1400","1400",33,1,"paris","france",1,NA,5,5,NA,"concentration","2023-10-12-10-50","2023-10-12-10-58",8
"467","s.b195f77c-034f-43ef-ad7f-f49870eca3b9.txt",1,2,2,"XXXX",1,1,4,2,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,4,7,19,2,5,6,1,3,4,2,17,3,4,6,1,3,4,2,1,3,4,2,1,1,1,1,2,5,2,2,1,1,2,2,1,2,5,2,5,2,4,2,6,6,6,10,4,"2000","3800",41,1,"MEZERIAT","FRANCE",1,NA,5,4,NA,"léger stress car cris désagréables mais gestion émotion/attention ok car prévenue avant. cris deviennent habituels au 3è essai donc moins stressants.","2023-09-21-09-34","2023-09-21-10-02",28
"468","s.2bc3cf8a-6d3b-42cb-84d0-4a31a2158cb6.txt",1,2,2,"XXXX",1,1,3,1,2,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,6,4,7,15,3,6,7,2,NA,NA,NA,20,4,3,6,2,NA,NA,NA,2,5,7,6,2,3,1,3,4,4,3,4,1,1,2,2,2,1,7,1,2,2,2,2,2,1,2,31,3,"2000","2200",61,1,"VENIZY","FRANCE",2,"anglais",7,4,NA,"je n'ai pas trouv"" cette enquête particulièrement attractive","2023-09-05-15-28","2023-09-05-15-38",10
"469","s.b5c2b5dd-0f2b-40d8-9e5d-33eae82d5d98.txt",1,2,2,"XXXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-25-15-32",NA,NA
"470","s.66f82aa2-4924-4374-b0bd-70b3ddf0fef1.txt",1,1,1,"XXXX",1,1,5,1,1,7,1,1,2,NA,9,8,4,8,18,8,4,8,1,5,3,1,9,8,4,9,1,1,3,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,7,1,1,2,NA,NA,1,1,1,8,1,1,1,1,1,1,1,1,7,3,"3000","5000",41,2,"Tours","France",2,"Anglais",8,2,NA,"Rien de bien spécial","2023-10-25-15-19","2023-10-25-15-47",28
"471","s.c347d28f-a2c6-4cdb-8903-d349566c0f6b.txt",2,2,2,"XXXX",5,4,5,4,6,4,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,6,6,17,7,4,8,1,1,3,1,23,6,3,8,1,3,2,2,2,5,6,6,2,2,2,2,2,2,2,2,1,1,2,1,1,1,5,6,7,6,7,6,7,7,7,23,2,"1950","1950",34,1,"Royan","France",1,NA,6,4,NA,"concentration, interêt pour la société actuelle","2023-10-07-18-31","2023-10-07-18-44",13
